,v_state,t_state,county,tweets_count,ADI,month,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,administered_dose1_pop_pct_12,administered_dose1_pop_pct_01,administered_dose1_pop_pct_02,administered_dose1_pop_pct_03,svi_ctgy,metro_status,census2019,Dominant Topic
3539,NJ,New Jersey,Warren County,18,26.0,3,0.086907304,0.128328465,0.072556689,0.076325777,0.060365692,0.070749209,0.045566438,0.086853743,0.146442447,0.044920787,0.156921887,0.0,8.0,15.5,30.3,A,Metro,105267,11
3540,NY,New York,Warren County,1,43.0,2,0.015154024,0.01515385,0.015153795,0.183254927,0.015153791,0.450240225,0.015153654,0.0151537,0.015154418,0.015154904,0.245272666,0.0,9.4,17.3,37.5,A,Metro,63944,6
3541,NY,New York,Warren County,36,43.0,3,0.068237876,0.063394348,0.07460485,0.111216984,0.091477704,0.139298167,0.091753375,0.06234798,0.135304425,0.01976823,0.122055591,0.0,9.4,17.3,37.5,A,Metro,63944,6
3542,OH,Ohio,Warren County,9,35.0,2,0.095050196,0.082972324,0.061220975,0.108563385,0.064154853,0.020959688,0.009261985,0.067223714,0.210817925,0.036968138,0.213978961,0.0,4.7,10.6,23.4,A,Metro,234602,11
3543,OH,Ohio,Warren County,118,35.0,3,0.087118475,0.083220236,0.089587789,0.060909981,0.109734292,0.088383652,0.058362839,0.068656525,0.103704541,0.053990947,0.16604884,0.0,4.7,10.6,23.4,A,Metro,234602,11
3544,PA,Pennsylvania,Warren County,1,71.5,2,0.015153005,0.015153416,0.015153266,0.015152971,0.015154141,0.708356082,0.015153054,0.015153795,0.015155148,0.155260995,0.015154127,0.0,7.2,13.5,23.9,A,Non-metro,39191,6
3545,PA,Pennsylvania,Warren County,7,71.5,3,0.020255839,0.020256215,0.020255805,0.020255733,0.246433485,0.142702629,0.068604006,0.020256957,0.293325807,0.020255757,0.127397776,0.0,7.2,13.5,23.9,A,Non-metro,39191,9
3546,VA,Virginia,Warren County,1,34.0,1,0.0,0.0,0.0,0.0,0.0,0.243744418,0.052943733,0.442299128,0.23652643,0.0,0.0,0.0,0.0,1.4,2.2,B,Metro,40164,8
3547,VA,Virginia,Warren County,2,34.0,2,0.147088677,0.216072194,0.0,0.090601936,0.0,0.0,0.0,0.0,0.181895688,0.228059512,0.103691474,0.0,0.0,1.4,2.2,B,Metro,40164,10
3548,VA,Virginia,Warren County,2,34.0,3,0.068949861,0.015152481,0.18642284,0.015152548,0.015152776,0.257129289,0.184289766,0.015152482,0.198454268,0.015152481,0.015152481,0.0,0.0,1.4,2.2,B,Metro,40164,6
3549,IN,Indiana,Warrick County,1,53.0,1,0.030304065,0.030305257,0.030304179,0.030305346,0.030305507,0.030304918,0.030304149,0.696949899,0.030306129,0.030304139,0.030306375,0.0,11.5,21.3,33.8,A,Metro,62998,8
3550,IN,Indiana,Warrick County,1,53.0,2,0.0,0.0,0.0,0.0,0.0,0.44027096,0.0,0.160920173,0.0,0.229765102,0.120075136,0.0,11.5,21.3,33.8,A,Metro,62998,6
3551,IN,Indiana,Warrick County,8,53.0,3,0.093875466,0.047982044,0.090073789,0.032540849,0.125520036,0.06066023,0.134765199,0.098779022,0.048968275,0.095797619,0.155423963,0.0,11.5,21.3,33.8,A,Metro,62998,11
3552,UT,Utah,Wasatch County,15,23.5,3,0.026347178,0.179317872,0.073842505,0.019317055,0.06785725,0.064903869,0.092060589,0.02471006,0.272033072,0.038779364,0.117363109,0.0,6.3,11.4,21.4,A,Non-metro,34091,9
3553,AR,Arkansas,Washington County,2,61.0,1,0.020202895,0.020202866,0.020202857,0.020202899,0.020203901,0.020205359,0.020202924,0.020203337,0.797965467,0.020202746,0.020204712,0.0,6.8,11.2,22.7,C,Metro,239187,9
3554,AR,Arkansas,Washington County,3,61.0,2,0.232697884,0.0,0.029140837,0.065310756,0.071732794,0.126004914,0.05582496,0.139969726,0.029424737,0.1467667,0.063125302,0.0,6.8,11.2,22.7,C,Metro,239187,1
3555,AR,Arkansas,Washington County,31,61.0,3,0.063727552,0.025355794,0.126075621,0.122803214,0.072574018,0.142968198,0.08863874,0.061154132,0.100349486,0.104338474,0.070488965,0.0,6.8,11.2,22.7,C,Metro,239187,6
3556,FL,Florida,Washington County,1,79.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939374626,0.0,0.0,0.0,7.2,10.7,16.3,D,Non-metro,25473,9
3557,GA,Georgia,Washington County,1,80.0,3,0.0,0.0,0.0,0.0,0.328283966,0.0,0.0,0.256336719,0.0,0.0,0.386277914,0.0,0.0,3.2,5.0,D,Non-metro,20374,11
3558,IN,Indiana,Washington County,2,72.5,3,0.0,0.066838562,0.0,0.041780069,0.277671807,0.064468354,0.0,0.0,0.497697979,0.0,0.0,0.0,6.2,13.1,20.8,B,Metro,28036,9
3559,IA,Iowa,Washington County,2,58.0,3,0.1603705,0.071833621,0.012630707,0.012629964,0.106647934,0.012629877,0.012629607,0.379382581,0.205983654,0.012631076,0.012630493,0.0,6.9,18.8,30.7,A,Metro,21965,8
3560,MD,Maryland,Washington County,4,39.0,2,0.048927097,0.17960421,0.013892879,0.043043762,0.170002373,0.05979103,0.03867021,0.013893173,0.200320062,0.060651992,0.155173503,0.0,7.8,14.5,24.1,C,Metro,151049,9
3561,MD,Maryland,Washington County,19,39.0,3,0.120347419,0.055626979,0.02744599,0.122290382,0.142123663,0.075099274,0.053064821,0.123236359,0.108868203,0.061180436,0.095954646,0.0,7.8,14.5,24.1,C,Metro,151049,5
3562,MN,Minnesota,Washington County,2,26.0,1,0.137398651,0.007578385,0.096265831,0.007578374,0.007578521,0.007580574,0.105999589,0.007578381,0.158819689,0.007578725,0.424212933,0.0,6.8,14.9,29.8,A,Metro,262440,11
3563,MN,Minnesota,Washington County,4,26.0,2,0.134333383,0.061238408,0.006632241,0.006631786,0.185929487,0.085687859,0.046063024,0.155783922,0.203933727,0.00663193,0.080651913,0.0,6.8,14.9,29.8,A,Metro,262440,9
3564,MN,Minnesota,Washington County,68,26.0,3,0.057854481,0.062002166,0.097871827,0.070395846,0.092960824,0.149560296,0.078869964,0.053136987,0.136171593,0.051475245,0.120885983,0.0,6.8,14.9,29.8,A,Metro,262440,6
3565,MS,Mississippi,Washington County,2,93.0,3,0.010737066,0.010736969,0.072698929,0.075835036,0.291242482,0.09596535,0.010736634,0.010736795,0.112694774,0.010736547,0.297879424,0.0,6.0,11.4,22.6,D,Non-metro,43909,11
3566,MO,Missouri,Washington County,3,81.5,2,0.132506164,0.0,0.0,0.068403723,0.103746071,0.074958045,0.0,0.0,0.0,0.213831946,0.370422582,0.0,5.0,10.6,16.4,D,Non-metro,24730,11
3567,MO,Missouri,Washington County,5,81.5,3,0.28417744,0.0,0.033888078,0.033921009,0.0,0.0,0.079465434,0.081019014,0.013733576,0.138959849,0.29391571,0.0,5.0,10.6,16.4,D,Non-metro,24730,11
3568,NE,Nebraska,Washington County,2,43.0,3,0.022731329,0.022731115,0.02273073,0.022730797,0.439382549,0.022731964,0.022731023,0.022730898,0.022733527,0.022731533,0.356034561,0.0,6.8,14.5,26.9,A,Metro,20729,5
3569,NY,New York,Washington County,1,52.5,2,0.045453742,0.045452595,0.045452051,0.045452107,0.045452088,0.045452051,0.045452047,0.045452107,0.045452069,0.045461729,0.545467377,0.0,6.7,11.8,27.2,B,Metro,61204,11
3570,NY,New York,Washington County,6,52.5,3,0.116719112,0.04078848,0.063474268,0.011004351,0.210542716,0.119817648,0.103483306,0.019613101,0.095311528,0.01100527,0.188724121,0.0,6.7,11.8,27.2,B,Metro,61204,5
3571,OH,Ohio,Washington County,1,68.5,1,0.03031574,0.030313576,0.03031428,0.3607288,0.030314751,0.030313568,0.030313693,0.030313652,0.030313658,0.030314518,0.366443783,0.0,6.7,12.5,22.1,B,Non-metro,59911,11
3572,OH,Ohio,Washington County,11,68.5,3,0.058237205,0.062808103,0.008614271,0.067606819,0.032412556,0.159025638,0.139558237,0.057830859,0.076722496,0.020873367,0.287199216,0.0,6.7,12.5,22.1,B,Non-metro,59911,11
3573,OK,Oklahoma,Washington County,3,67.0,2,0.245483925,0.007579864,0.042402147,0.175947289,0.237180798,0.007579844,0.028975272,0.00757985,0.045553226,0.007580116,0.168071347,0.0,7.2,15.5,24.0,B,Non-metro,51527,1
3574,OK,Oklahoma,Washington County,16,67.0,3,0.127316813,0.046235093,0.048566948,0.046484979,0.051411924,0.15661962,0.094160084,0.060780035,0.168649433,0.051949016,0.12984224,0.0,7.2,15.5,24.0,B,Non-metro,51527,9
3575,OR,Oregon,Washington County,17,27.0,1,0.133346425,0.142385994,0.037089798,0.081905115,0.115498053,0.057014108,0.026102513,0.052538016,0.105389549,0.138444495,0.086733892,0.0,6.8,13.2,25.1,B,Metro,601592,2
3576,OR,Oregon,Washington County,45,27.0,2,0.114159803,0.070746727,0.059935964,0.092389434,0.114215051,0.091643817,0.050151914,0.07110317,0.101988026,0.036844518,0.172071523,0.0,6.8,13.2,25.1,B,Metro,601592,11
3577,OR,Oregon,Washington County,316,27.0,3,0.068309926,0.074447876,0.076655652,0.085841903,0.07078196,0.095467739,0.065441474,0.089304065,0.177760436,0.048391729,0.121201373,0.0,6.8,13.2,25.1,B,Metro,601592,9
3578,PA,Pennsylvania,Washington County,4,57.0,1,0.078665138,0.09579331,0.013349574,0.123154058,0.09551039,0.102866371,0.013349691,0.013349845,0.01335052,0.204989264,0.23765948,0.0,6.4,14.1,32.5,A,Metro,206865,11
3579,PA,Pennsylvania,Washington County,20,57.0,2,0.160491348,0.033788002,0.024270039,0.067028482,0.05963572,0.109444145,0.048013784,0.055751203,0.182780682,0.045351048,0.190700071,0.0,6.4,14.1,32.5,A,Metro,206865,11
3580,PA,Pennsylvania,Washington County,90,57.0,3,0.079454339,0.067275359,0.045400916,0.06209173,0.073935968,0.058326887,0.059711314,0.064835379,0.090158808,0.141187864,0.228145592,0.0,6.4,14.1,32.5,A,Metro,206865,11
3581,RI,Rhode Island,Washington County,3,18.0,1,0.073198085,0.448940108,0.006062393,0.006062505,0.311835947,0.006062719,0.006062544,0.006063807,0.072710062,0.006062378,0.006062691,0.0,5.1,14.3,29.1,A,Metro,125577,2
3582,RI,Rhode Island,Washington County,21,18.0,2,0.036512135,0.041283937,0.115949509,0.02605023,0.080757591,0.084854485,0.021773491,0.123874514,0.09982892,0.074548494,0.255188313,0.0,5.1,14.3,29.1,A,Metro,125577,11
3583,RI,Rhode Island,Washington County,98,18.0,3,0.086203676,0.07473888,0.078264285,0.065933589,0.101621423,0.107770333,0.073080405,0.09448686,0.10462722,0.036259968,0.149012617,0.0,5.1,14.3,29.1,A,Metro,125577,11
3584,TN,Tennessee,Washington County,10,62.5,1,0.155374492,0.003158113,0.059118825,0.118326338,0.055864144,0.02462158,0.285533469,0.04983589,0.175264031,0.003158104,0.036252855,3.4,12.1,19.1,31.7,B,Metro,129375,7
3585,TN,Tennessee,Washington County,47,62.5,2,0.251877325,0.023098408,0.038675495,0.15525016,0.026730647,0.031544586,0.170548086,0.100574838,0.032645963,0.108788503,0.026871694,3.4,12.1,19.1,31.7,B,Metro,129375,1
3586,TN,Tennessee,Washington County,73,62.5,3,0.058222465,0.111743148,0.0918378,0.037535946,0.082162041,0.097236268,0.060598618,0.08418573,0.11699513,0.061639609,0.17715649,3.4,12.1,19.1,31.7,B,Metro,129375,11
3587,TX,Texas,Washington County,1,53.0,2,0.201322243,0.11669489,0.0,0.166840792,0.0,0.0,0.369657844,0.0,0.0,0.0,0.106489897,0.0,0.0,0.0,0.0,C,Non-metro,35882,7
3588,TX,Texas,Washington County,6,53.0,3,0.003788349,0.026332003,0.018872646,0.003788337,0.086352719,0.25352215,0.028379466,0.204414679,0.003789362,0.201801506,0.128781537,0.0,0.0,0.0,0.0,C,Non-metro,35882,6
3589,UT,Utah,Washington County,1,46.0,1,0.328287214,0.0,0.0,0.0,0.0,0.0,0.0,0.077825464,0.294841975,0.268731534,0.0,0.0,5.5,9.9,21.2,B,Metro,177556,1
3590,UT,Utah,Washington County,7,46.0,2,0.02798669,0.074892897,0.009608343,0.09284219,0.133997616,0.062513934,0.009609549,0.009608355,0.077913718,0.136877896,0.354845967,0.0,5.5,9.9,21.2,B,Metro,177556,11
3591,UT,Utah,Washington County,68,46.0,3,0.055761412,0.093493629,0.075032188,0.082755816,0.084239103,0.101657364,0.091025012,0.08470376,0.155552757,0.031586099,0.120197963,0.0,5.5,9.9,21.2,B,Metro,177556,9
3592,VT,Vermont,Washington County,2,35.0,2,0.222651234,0.005682565,0.044108752,0.108869332,0.192075521,0.005682791,0.00568246,0.03970135,0.10258505,0.005682603,0.256780863,0.0,4.8,9.1,19.3,A,Non-metro,58409,11
3593,VT,Vermont,Washington County,64,35.0,3,0.030291639,0.047445035,0.173689876,0.099379473,0.072534963,0.091224651,0.047558702,0.097622081,0.186473814,0.043119308,0.085123537,0.0,4.8,9.1,19.3,A,Non-metro,58409,9
3594,VA,Virginia,Washington County,3,66.0,2,0.111566812,0.039250193,0.269242823,0.08723748,0.191476067,0.0,0.020867127,0.18605719,0.0,0.0,0.047611261,0.0,13.8,18.7,27.6,B,Metro,53740,3
3595,VA,Virginia,Washington County,1,66.0,3,0.0,0.087761901,0.0,0.0,0.10539382,0.128394857,0.113748178,0.0,0.522717416,0.0,0.0,0.0,13.8,18.7,27.6,B,Metro,53740,9
3596,WI,Wisconsin,Washington County,2,33.0,2,0.009092379,0.009092349,0.125131018,0.009092672,0.05341351,0.00909264,0.009092403,0.121767191,0.468676571,0.161219989,0.009093152,0.0,7.3,14.7,28.1,A,Metro,136034,9
3597,WI,Wisconsin,Washington County,11,33.0,3,0.077501133,0.068108421,0.197150854,0.03096714,0.096226394,0.101965996,0.08867468,0.059375893,0.133409845,0.08880738,0.040319758,0.0,7.3,14.7,28.1,A,Metro,136034,3
3598,LA,Louisiana,Washington Parish,2,86.0,3,0.015153078,0.015152933,0.015152511,0.38335815,0.015153242,0.34846729,0.117717573,0.015152934,0.015154665,0.015152412,0.015154981,0.0,6.5,12.9,20.4,D,Non-metro,46194,4
3599,OK,Oklahoma,Washita County,21,70.0,1,0.108219554,0.043405962,0.039280379,0.134791572,0.065524299,0.106937434,0.03768546,0.069530796,0.069153064,0.100241938,0.199826847,0.0,10.0,16.7,24.1,B,Non-metro,10916,11
3600,OK,Oklahoma,Washita County,48,70.0,2,0.083314224,0.05147475,0.031400675,0.106597248,0.067857854,0.071904795,0.037107586,0.059130512,0.208587126,0.076368554,0.175781519,0.0,10.0,16.7,24.1,B,Non-metro,10916,9
3601,OK,Oklahoma,Washita County,286,70.0,3,0.067212949,0.050151532,0.07596747,0.072117189,0.080111168,0.098052286,0.07369482,0.089661734,0.159740775,0.057033864,0.153635111,0.0,10.0,16.7,24.1,B,Non-metro,10916,9
3602,NV,Nevada,Washoe County,12,44.0,1,0.086534334,0.082862746,0.045170504,0.0846327,0.032593608,0.062291539,0.098380823,0.096220575,0.249180198,0.05997961,0.07892381,0.0,9.7,16.9,28.5,C,Metro,471519,9
3603,NV,Nevada,Washoe County,82,44.0,2,0.140947221,0.066911326,0.0507225,0.109241309,0.058122865,0.111094399,0.037364593,0.088231127,0.10225209,0.068683923,0.138615397,0.0,9.7,16.9,28.5,C,Metro,471519,1
3604,NV,Nevada,Washoe County,273,44.0,3,0.083935364,0.073024322,0.059018101,0.078827399,0.082154553,0.116733012,0.047479202,0.079929,0.159296401,0.072790036,0.121943945,0.0,9.7,16.9,28.5,C,Metro,471519,9
3605,MI,Michigan,Washtenaw County,26,38.0,1,0.140845754,0.03980756,0.054359199,0.046866941,0.120249674,0.059487306,0.048854316,0.113784126,0.083769737,0.060802502,0.202543053,0.0,10.9,16.2,31.4,A,Metro,367601,11
3606,MI,Michigan,Washtenaw County,59,38.0,2,0.09755999,0.052111603,0.065152904,0.059429698,0.083341436,0.068701804,0.043703526,0.089982774,0.084744971,0.066682454,0.264158153,0.0,10.9,16.2,31.4,A,Metro,367601,11
3607,MI,Michigan,Washtenaw County,354,38.0,3,0.072025921,0.086773265,0.083254156,0.083110875,0.101261648,0.084445141,0.05931463,0.098738315,0.111877169,0.051244179,0.13939462,0.0,10.9,16.2,31.4,A,Metro,367601,11
3608,NC,North Carolina,Watauga County,2,44.0,1,0.031131353,0.0,0.0,0.0,0.0,0.239454366,0.0,0.089689746,0.582397401,0.0,0.0,0.0,9.0,17.1,32.8,B,Non-metro,56177,9
3609,NC,North Carolina,Watauga County,4,44.0,2,0.029299961,0.004545946,0.004546198,0.004545994,0.083765806,0.043002624,0.00454605,0.047607419,0.264349927,0.193783879,0.28973151,0.0,9.0,17.1,32.8,B,Non-metro,56177,11
3610,NC,North Carolina,Watauga County,17,44.0,3,0.03167536,0.036580578,0.059260633,0.056008565,0.041653827,0.113908827,0.058456201,0.097106032,0.19584999,0.054693979,0.237171944,0.0,9.0,17.1,32.8,B,Non-metro,56177,11
3611,WI,Wisconsin,Waukesha County,11,24.0,1,0.192824211,0.092159816,0.052194568,0.025639509,0.032752112,0.167578405,0.095200298,0.112627579,0.083750734,0.051103399,0.070483588,0.0,7.6,17.5,35.5,A,Metro,404198,1
3612,WI,Wisconsin,Waukesha County,17,24.0,2,0.08899369,0.072865706,0.01890141,0.041746571,0.095560983,0.033639135,0.036872153,0.073201753,0.221438909,0.055292876,0.234726682,0.0,7.6,17.5,35.5,A,Metro,404198,11
3613,WI,Wisconsin,Waukesha County,156,24.0,3,0.079102258,0.06946831,0.056794793,0.069772162,0.076793871,0.082506064,0.068951492,0.075716408,0.168274851,0.117934807,0.107102978,0.0,7.6,17.5,35.5,A,Metro,404198,9
3614,WI,Wisconsin,Waupaca County,4,54.0,3,0.079464119,0.04477297,0.041481556,0.017875995,0.0,0.055775713,0.032235876,0.0,0.244515993,0.026348898,0.414775513,0.0,5.3,14.5,26.9,A,Non-metro,50990,11
3615,GA,Georgia,Wayne County,1,72.5,2,0.011365931,0.011366066,0.011365768,0.011365514,0.011367326,0.011366991,0.011365676,0.434928924,0.011366392,0.011365871,0.462775558,0.0,4.9,10.0,17.0,D,Non-metro,29927,11
3616,GA,Georgia,Wayne County,4,72.5,3,0.0,0.05062402,0.0,0.018412933,0.063118875,0.096905559,0.0,0.0,0.347019628,0.027654018,0.343211621,0.0,4.9,10.0,17.0,D,Non-metro,29927,9
3617,IL,Illinois,Wayne County,1,75.0,2,0.299820632,0.011366159,0.011366473,0.011367015,0.011367574,0.011366717,0.011365997,0.597877502,0.011367433,0.011367473,0.011367031,0.0,8.6,16.5,26.6,B,Non-metro,16215,8
3618,IL,Illinois,Wayne County,1,75.0,3,0.0,0.111136414,0.356364995,0.079631716,0.126975,0.0,0.095772192,0.209447995,0.0,0.0,0.0,0.0,8.6,16.5,26.6,B,Non-metro,16215,3
3619,IN,Indiana,Wayne County,5,72.5,2,0.072865946,0.007686719,0.007686287,0.227015953,0.14462042,0.086379882,0.024262735,0.11900736,0.051861314,0.062589761,0.180259438,0.0,9.5,17.8,27.3,C,Non-metro,65884,4
3620,IN,Indiana,Wayne County,47,72.5,3,0.084369385,0.079041964,0.021818495,0.232416948,0.055853467,0.085278281,0.113722198,0.097397818,0.069314613,0.064470294,0.070457262,0.0,9.5,17.8,27.3,C,Non-metro,65884,4
3621,KY,Kentucky,Wayne County,1,89.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375697702,0.565853059,0.0,0.0,0.0,2.7,8.9,20.5,C,Non-metro,20333,9
3622,MI,Michigan,Wayne County,28,86.0,1,0.119498655,0.051966145,0.052419166,0.040230028,0.124290414,0.193408482,0.025566763,0.094527128,0.12383972,0.059890346,0.087131247,0.0,5.8,11.8,23.9,D,Metro,1749343,6
3623,MI,Michigan,Wayne County,168,86.0,2,0.147915993,0.069877357,0.040932634,0.060480649,0.076722664,0.081992181,0.067707626,0.095635693,0.101846009,0.097648205,0.132189575,0.0,5.8,11.8,23.9,D,Metro,1749343,1
3624,MI,Michigan,Wayne County,890,86.0,3,0.082269711,0.090527274,0.068233768,0.078674072,0.083462186,0.090710536,0.071956122,0.086957516,0.1301754,0.062896286,0.128553212,0.0,5.8,11.8,23.9,D,Metro,1749343,9
3625,MS,Mississippi,Wayne County,2,84.0,3,0.013934885,0.0,0.0,0.0,0.0,0.0,0.0,0.373805851,0.067443281,0.0,0.492112368,0.0,6.0,10.3,17.0,D,Non-metro,20183,11
3626,NE,Nebraska,Wayne County,1,52.0,3,0.010105375,0.010103137,0.010103627,0.123526655,0.010103717,0.010103458,0.010102602,0.197765842,0.597878933,0.010102909,0.010103752,0.0,0.0,3.2,16.0,A,Non-metro,9385,9
3627,NY,New York,Wayne County,1,65.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559773743,0.066404514,0.333393455,0.0,7.1,11.4,27.8,B,Metro,89918,9
3628,NY,New York,Wayne County,7,65.0,3,0.036967245,0.190543011,0.108380272,0.007089796,0.108073334,0.014914699,0.110289776,0.007089188,0.226384981,0.032205788,0.142149381,0.0,7.1,11.4,27.8,B,Metro,89918,9
